capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KGA_S1#A06#1#211,KGA_S1,A06,1,211,2019-01-02,07:48:50,33328151,gemsbokoryx,1,1,1,0.20,0.00,0.40,0.80,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#212,KGA_S1,A06,1,212,2019-01-02,07:49:50,33328152,gemsbokoryx,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#213,KGA_S1,A06,1,213,2019-01-02,07:50:53,33328153,gemsbokoryx,1,1,1,0.20,0.00,0.90,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#214,KGA_S1,A06,1,214,2019-01-02,07:52:18,33328154,gemsbokoryx,1,1,1,0.00,0.00,0.90,0.30,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#215,KGA_S1,A06,1,215,2019-01-02,07:54:41,33328155,gemsbokoryx,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.92,0.41
KGA_S1#A06#1#216,KGA_S1,A06,1,216,2019-01-02,08:05:34,33328156,gemsbokoryx,1,1,1,0.00,0.00,0.80,0.60,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#217,KGA_S1,A06,1,217,2019-01-02,08:06:34,33328157,gemsbokoryx,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,,,,0.62,0.95
KGA_S1#A06#1#218,KGA_S1,A06,1,218,2019-01-02,14:10:23,33328158,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#219,KGA_S1,A06,1,219,2019-01-02,14:13:11,33328159,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#220,KGA_S1,A06,1,220,2019-01-02,16:14:22,33328160,steenbok,1,1,1,0.00,0.00,0.90,0.50,0.00,0.00,1,,,0.91,0.44
KGA_S1#A06#1#221,KGA_S1,A06,1,221,2019-01-03,11:53:07,33328161,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#222,KGA_S1,A06,1,222,2019-01-03,12:15:55,33328162,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#223,KGA_S1,A06,1,223,2019-01-03,12:53:50,33328163,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#224,KGA_S1,A06,1,224,2019-01-03,12:56:56,33328164,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#225,KGA_S1,A06,1,225,2019-01-03,12:58:39,33328165,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#226,KGA_S1,A06,1,226,2019-01-03,13:32:01,33328166,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#227,KGA_S1,A06,1,227,2019-01-03,13:59:23,33328167,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#228,KGA_S1,A06,1,228,2019-01-03,14:32:30,33328168,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#229,KGA_S1,A06,1,229,2019-01-03,14:36:05,33328169,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#230,KGA_S1,A06,1,230,2019-01-03,14:45:37,33328170,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#231,KGA_S1,A06,1,231,2019-01-03,14:47:46,33328171,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#232,KGA_S1,A06,1,232,2019-01-04,11:53:54,33328172,blank,,,,,,,,,,,,,0.71,0.00
KGA_S1#A06#1#233,KGA_S1,A06,1,233,2019-01-04,12:29:28,33328173,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#234,KGA_S1,A06,1,234,2019-01-04,13:40:01,33328174,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#235,KGA_S1,A06,1,235,2019-01-04,13:48:39,33328175,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#236,KGA_S1,A06,1,236,2019-01-04,13:56:54,33328176,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#237,KGA_S1,A06,1,237,2019-01-04,14:15:56,33328177,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#238,KGA_S1,A06,1,238,2019-01-04,14:21:55,33328178,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#239,KGA_S1,A06,1,239,2019-01-04,15:29:30,33328179,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#240,KGA_S1,A06,1,240,2019-01-05,12:06:39,33328180,blank,,,,,,,,,,,,,0.69,0.00
KGA_S1#A06#1#241,KGA_S1,A06,1,241,2019-01-05,12:35:00,33328181,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#242,KGA_S1,A06,1,242,2019-01-05,13:16:12,33328182,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#243,KGA_S1,A06,1,243,2019-01-05,13:58:26,33328183,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#244,KGA_S1,A06,1,244,2019-01-05,14:20:14,33328184,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#245,KGA_S1,A06,1,245,2019-01-05,14:24:57,33328185,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#246,KGA_S1,A06,1,246,2019-01-06,13:01:35,33328186,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#247,KGA_S1,A06,1,247,2019-01-06,13:13:16,33328187,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#248,KGA_S1,A06,1,248,2019-01-06,13:24:40,33328188,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#249,KGA_S1,A06,1,249,2019-01-06,13:38:26,33328189,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#250,KGA_S1,A06,1,250,2019-01-06,14:39:45,33328190,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#251,KGA_S1,A06,1,251,2019-01-07,06:31:50,33328191,gemsbokoryx,3,2,2,0.10,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#252,KGA_S1,A06,1,252,2019-01-07,11:46:23,33328192,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#253,KGA_S1,A06,1,253,2019-01-07,13:14:53,33328193,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#254,KGA_S1,A06,1,254,2019-01-07,13:51:14,33328194,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#255,KGA_S1,A06,1,255,2019-01-08,08:04:04,33328195,hartebeestred,2,2,1,0.70,0.00,0.80,0.00,0.00,0.00,,,,0.83,0.65
KGA_S1#A06#1#256,KGA_S1,A06,1,256,2019-01-08,08:05:59,33328196,hartebeestred,2,2,2,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#257,KGA_S1,A06,1,257,2019-01-08,13:39:17,33328197,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#258,KGA_S1,A06,1,258,2019-01-08,14:20:46,33328198,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#259,KGA_S1,A06,1,259,2019-01-09,00:04:27,33328199,gemsbokoryx,2,1,1,0.10,0.00,0.90,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#260,KGA_S1,A06,1,260,2019-01-09,10:16:21,33328200,human,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#261,KGA_S1,A06,1,261,2019-01-09,11:44:57,33328201,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#262,KGA_S1,A06,1,262,2019-01-09,13:36:09,33328202,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#263,KGA_S1,A06,1,263,2019-01-09,14:02:23,33328203,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#264,KGA_S1,A06,1,264,2019-01-09,14:30:33,33328204,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#265,KGA_S1,A06,1,265,2019-01-09,14:43:09,33328205,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#266,KGA_S1,A06,1,266,2019-01-09,15:03:19,33328206,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#267,KGA_S1,A06,1,267,2019-01-10,12:48:04,33328207,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#268,KGA_S1,A06,1,268,2019-01-10,13:46:19,33328208,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#269,KGA_S1,A06,1,269,2019-01-10,13:49:50,33328209,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#270,KGA_S1,A06,1,270,2019-01-10,21:07:29,33328210,steenbok,1,1,1,0.21,0.00,0.71,0.07,0.00,0.00,1,1,1,0.70,0.68
KGA_S1#A06#1#271,KGA_S1,A06,1,271,2019-01-11,09:59:20,33328211,steenbok,1,1,1,0.00,0.00,1.00,0.00,0.00,0.10,1,,,0.91,0.44
KGA_S1#A06#1#272,KGA_S1,A06,1,272,2019-01-11,11:54:33,33328212,birdother,2,1,1,0.11,0.00,0.56,0.78,0.00,0.00,,,,0.75,0.66
KGA_S1#A06#1#273,KGA_S1,A06,1,273,2019-01-11,11:58:37,33328213,birdother,5,3,1,0.20,0.00,0.50,0.70,0.00,0.00,,,,1.00,0.00
KGA_S1#A06#1#274,KGA_S1,A06,1,274,2019-01-11,12:53:54,33328214,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#275,KGA_S1,A06,1,275,2019-01-11,13:44:46,33328215,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#276,KGA_S1,A06,1,276,2019-01-11,13:49:06,33328216,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#277,KGA_S1,A06,1,277,2019-01-11,13:52:47,33328217,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#278,KGA_S1,A06,1,278,2019-01-11,14:03:18,33328218,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#279,KGA_S1,A06,1,279,2019-01-11,14:07:17,33328219,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#280,KGA_S1,A06,1,280,2019-01-11,14:42:30,33328220,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#281,KGA_S1,A06,1,281,2019-01-11,14:46:00,33328221,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#282,KGA_S1,A06,1,282,2019-01-12,06:29:17,33328222,jackalblackbacked,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.91,0.44
KGA_S1#A06#1#283,KGA_S1,A06,1,283,2019-01-12,09:06:31,33328223,human,,,,,,,,,,,,,1.00,0.00
KGA_S1#A06#1#284,KGA_S1,A06,1,284,2019-01-12,09:07:31,33328224,human,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#1,KGA_S1,A07,1,1,2018-11-27,10:14:48,33328225,human,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#2,KGA_S1,A07,1,2,2018-11-28,11:17:20,33328226,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#3,KGA_S1,A07,1,3,2018-11-28,12:58:59,33328227,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#4,KGA_S1,A07,1,4,2018-11-28,13:16:04,33328228,birdother,6,1,1,0.18,0.00,1.00,0.09,0.00,0.00,,,,0.92,0.41
KGA_S1#A07#1#5,KGA_S1,A07,1,5,2018-12-02,01:56:03,33328229,jackalblackbacked,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.72,0.85
KGA_S1#A07#1#6,KGA_S1,A07,1,6,2018-12-02,12:47:52,33328230,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#7,KGA_S1,A07,1,7,2018-12-03,11:13:52,33328231,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#8,KGA_S1,A07,1,8,2018-12-03,18:50:24,33328232,honeybadger,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#9,KGA_S1,A07,1,9,2018-12-04,12:28:43,33328233,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#10,KGA_S1,A07,1,10,2018-12-04,20:00:08,33328234,foxcape,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.61,0.71
KGA_S1#A07#1#11,KGA_S1,A07,1,11,2018-12-05,01:17:09,33328235,foxcape,1,1,1,0.10,0.00,0.90,0.00,0.00,0.00,,,,0.77,0.63
KGA_S1#A07#1#12,KGA_S1,A07,1,12,2018-12-05,03:19:57,33328236,catafricanwild,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.82,0.53
KGA_S1#A07#1#13,KGA_S1,A07,1,13,2018-12-05,04:40:10,33328237,foxcape,1,1,1,0.00,0.00,0.90,0.30,0.00,0.00,,,,0.83,0.52
KGA_S1#A07#1#14,KGA_S1,A07,1,14,2018-12-05,13:20:23,33328238,blank,,,,,,,,,,,,,0.83,0.00
KGA_S1#A07#1#15,KGA_S1,A07,1,15,2018-12-06,19:50:45,33328239,foxcape,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.67,0.67
KGA_S1#A07#1#16,KGA_S1,A07,1,16,2018-12-06,22:53:38,33328240,wildebeestblue,1,1,1,0.10,0.00,0.90,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#17,KGA_S1,A07,1,17,2018-12-07,06:35:55,33328241,jackalblackbacked,1,1,1,0.20,0.00,1.00,0.00,0.00,0.00,,,,0.83,0.65
KGA_S1#A07#1#18,KGA_S1,A07,1,18,2018-12-07,18:41:55,33328242,wildebeestblue,2,2,2,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#19,KGA_S1,A07,1,19,2018-12-07,20:09:09,33328243,steenbok,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,,,,0.71,0.86
KGA_S1#A07#1#20,KGA_S1,A07,1,20,2018-12-08,00:05:29,33328244,jackalblackbacked,1,1,1,0.00,0.00,1.00,0.00,0.00,0.08,,,,0.72,0.66
KGA_S1#A07#1#21,KGA_S1,A07,1,21,2018-12-08,12:12:20,33328245,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#22,KGA_S1,A07,1,22,2018-12-09,11:58:22,33328246,birdother,1,1,1,0.00,0.00,1.00,0.10,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#23,KGA_S1,A07,1,23,2018-12-09,13:33:19,33328247,blank,,,,,,,,,,,,,0.62,0.00
KGA_S1#A07#1#24,KGA_S1,A07,1,24,2018-12-09,13:36:15,33328248,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#25,KGA_S1,A07,1,25,2018-12-10,13:59:02,33328249,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#26,KGA_S1,A07,1,26,2018-12-11,10:23:19,33328250,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#27,KGA_S1,A07,1,27,2018-12-11,20:56:05,33328251,foxcape,1,1,1,0.10,0.00,0.90,0.00,0.00,0.00,,,,0.91,0.44
KGA_S1#A07#1#28,KGA_S1,A07,1,28,2018-12-13,12:28:50,33328252,blank,,,,,,,,,,,,,0.55,0.00
KGA_S1#A07#1#29,KGA_S1,A07,1,29,2018-12-14,12:11:29,33328253,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#30,KGA_S1,A07,1,30,2018-12-14,12:47:53,33328254,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#31,KGA_S1,A07,1,31,2018-12-14,13:39:01,33328255,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#32,KGA_S1,A07,1,32,2018-12-14,22:38:16,33328256,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#33,KGA_S1,A07,1,33,2018-12-15,00:16:20,33328257,foxbateared,1,1,1,0.45,0.00,0.55,0.00,0.00,0.00,,,,0.61,0.69
KGA_S1#A07#1#34,KGA_S1,A07,1,34,2018-12-15,10:09:39,33328258,birdother,2,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#35,KGA_S1,A07,1,35,2018-12-16,11:57:59,33328259,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#36,KGA_S1,A07,1,36,2018-12-16,12:57:20,33328260,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#37,KGA_S1,A07,1,37,2018-12-19,04:42:37,33328261,foxcape,1,1,1,0.00,0.00,1.00,0.10,0.00,0.00,,,,0.91,0.44
KGA_S1#A07#1#38,KGA_S1,A07,1,38,2018-12-20,12:57:42,33328262,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#39,KGA_S1,A07,1,39,2018-12-20,21:28:40,33328263,foxcape,1,1,1,0.36,0.00,0.64,0.00,0.00,0.00,,,,0.58,0.76
KGA_S1#A07#1#40,KGA_S1,A07,1,40,2018-12-21,10:58:25,33328264,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#41,KGA_S1,A07,1,41,2018-12-21,12:04:58,33328265,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#42,KGA_S1,A07,1,42,2018-12-23,02:48:32,33328266,gemsbokoryx,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#43,KGA_S1,A07,1,43,2018-12-23,13:11:59,33328267,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#44,KGA_S1,A07,1,44,2018-12-23,13:28:59,33328268,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#45,KGA_S1,A07,1,45,2018-12-23,13:55:09,33328269,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#46,KGA_S1,A07,1,46,2018-12-24,10:58:38,33328270,gemsbokoryx,1,1,1,0.00,0.00,0.90,0.10,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#47,KGA_S1,A07,1,47,2018-12-24,11:03:34,33328271,gemsbokoryx,1,1,1,0.00,0.70,0.30,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#48,KGA_S1,A07,1,48,2018-12-24,11:04:34,33328272,gemsbokoryx,1,1,1,0.90,0.00,0.10,0.00,0.00,0.00,,,,0.83,0.65
KGA_S1#A07#1#49,KGA_S1,A07,1,49,2018-12-24,11:06:51,33328273,gemsbokoryx,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,,,,0.92,0.41
KGA_S1#A07#1#50,KGA_S1,A07,1,50,2018-12-24,11:07:57,33328274,gemsbokoryx,1,1,1,1.00,0.00,0.00,0.00,0.00,0.00,,,,0.91,0.44
KGA_S1#A07#1#51,KGA_S1,A07,1,51,2018-12-24,12:37:30,33328275,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#52,KGA_S1,A07,1,52,2018-12-24,13:43:57,33328276,gemsbokoryx,1,1,1,0.10,0.00,0.90,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#53,KGA_S1,A07,1,53,2018-12-24,15:25:43,33328277,gemsbokoryx,3,2,2,0.38,1.00,0.54,0.38,0.00,0.00,,,,1.00,0.00
KGA_S1#A07#1#54,KGA_S1,A07,1,54,2018-12-26,12:27:21,33328278,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#55,KGA_S1,A07,1,55,2018-12-27,23:11:31,33328279,foxcape,1,1,1,0.11,0.00,0.89,0.00,0.00,0.00,,,,0.90,0.47
KGA_S1#A07#1#56,KGA_S1,A07,1,56,2018-12-30,12:19:15,33328280,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#57,KGA_S1,A07,1,57,2019-01-01,12:27:44,33328281,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#58,KGA_S1,A07,1,58,2019-01-02,11:08:17,33328282,meerkatsuricate,5,4,4,0.00,0.00,1.00,0.00,0.00,0.80,,,,0.91,0.44
KGA_S1#A07#1#59,KGA_S1,A07,1,59,2019-01-02,12:27:21,33328283,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#60,KGA_S1,A07,1,60,2019-01-03,04:28:17,33328284,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#61,KGA_S1,A07,1,61,2019-01-03,11:05:13,33328285,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#62,KGA_S1,A07,1,62,2019-01-03,12:38:07,33328286,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#63,KGA_S1,A07,1,63,2019-01-03,13:34:58,33328287,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#64,KGA_S1,A07,1,64,2019-01-03,13:37:18,33328288,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#65,KGA_S1,A07,1,65,2019-01-03,13:41:44,33328289,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#66,KGA_S1,A07,1,66,2019-01-03,14:22:59,33328290,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#67,KGA_S1,A07,1,67,2019-01-04,05:53:06,33328291,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#68,KGA_S1,A07,1,68,2019-01-07,10:57:33,33328292,blank,,,,,,,,,,,,,0.55,0.00
KGA_S1#A07#1#69,KGA_S1,A07,1,69,2019-01-07,11:06:18,33328293,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#70,KGA_S1,A07,1,70,2019-01-11,11:01:21,33328294,birdother,1,1,1,0.70,0.00,0.30,0.00,0.00,0.00,,,,0.91,0.44
KGA_S1#A07#1#71,KGA_S1,A07,1,71,2019-01-11,12:09:58,33328295,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A07#1#72,KGA_S1,A07,1,72,2019-01-12,09:20:09,33328296,human,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#1,KGA_S1,A08,1,1,2018-11-27,10:34:01,33328297,human,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#2,KGA_S1,A08,1,2,2018-11-27,12:03:32,33328298,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#3,KGA_S1,A08,1,3,2018-11-28,04:53:39,33328299,lionfemale,2,1,1,0.40,0.00,0.60,0.00,0.00,,,,,0.56,0.75
KGA_S1#A08#1#4,KGA_S1,A08,1,4,2018-11-28,12:17:50,33328300,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#5,KGA_S1,A08,1,5,2018-11-28,18:44:53,33328301,secretarybird,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,1.00,0.00
KGA_S1#A08#1#6,KGA_S1,A08,1,6,2018-11-29,09:56:49,33328302,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#7,KGA_S1,A08,1,7,2018-11-29,09:57:53,33328303,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#8,KGA_S1,A08,1,8,2018-11-29,10:18:34,33328304,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#9,KGA_S1,A08,1,9,2018-11-29,10:34:22,33328305,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#10,KGA_S1,A08,1,10,2018-11-29,10:41:09,33328306,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#11,KGA_S1,A08,1,11,2018-11-29,10:46:14,33328307,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#12,KGA_S1,A08,1,12,2018-11-29,12:29:20,33328308,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#13,KGA_S1,A08,1,13,2018-11-29,12:30:23,33328309,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#14,KGA_S1,A08,1,14,2018-11-29,12:49:54,33328310,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#15,KGA_S1,A08,1,15,2018-11-29,12:52:17,33328311,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#16,KGA_S1,A08,1,16,2018-12-01,10:34:55,33328312,birdother,1,1,1,0.00,0.00,1.00,0.00,0.00,0.00,,,,0.83,0.52
KGA_S1#A08#1#17,KGA_S1,A08,1,17,2018-12-01,10:39:37,33328313,birdother,1,1,1,0.12,0.00,0.75,0.12,0.00,0.00,,,,0.80,0.72
KGA_S1#A08#1#18,KGA_S1,A08,1,18,2018-12-01,10:40:57,33328314,blank,,,,,,,,,,,,,0.55,0.00
KGA_S1#A08#1#19,KGA_S1,A08,1,19,2018-12-01,12:07:42,33328315,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#20,KGA_S1,A08,1,20,2018-12-02,09:02:24,33328316,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#21,KGA_S1,A08,1,21,2018-12-02,10:38:31,33328317,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#22,KGA_S1,A08,1,22,2018-12-02,12:28:50,33328318,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#23,KGA_S1,A08,1,23,2018-12-02,13:57:32,33328320,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#24,KGA_S1,A08,1,24,2018-12-03,10:48:37,33328321,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#25,KGA_S1,A08,1,25,2018-12-03,11:00:27,33328323,birdother,1,1,1,0.08,0.00,0.92,0.00,0.00,0.00,,,,0.92,0.39
KGA_S1#A08#1#26,KGA_S1,A08,1,26,2018-12-03,12:29:56,33328324,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#27,KGA_S1,A08,1,27,2018-12-03,13:17:50,33328325,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#28,KGA_S1,A08,1,28,2018-12-03,14:04:34,33328326,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#29,KGA_S1,A08,1,29,2018-12-03,14:09:58,33328327,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#30,KGA_S1,A08,1,30,2018-12-04,11:11:38,33328328,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#31,KGA_S1,A08,1,31,2018-12-04,11:48:01,33328329,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#32,KGA_S1,A08,1,32,2018-12-04,12:08:48,33328330,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#33,KGA_S1,A08,1,33,2018-12-04,12:35:26,33328331,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#34,KGA_S1,A08,1,34,2018-12-04,12:47:39,33328332,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#35,KGA_S1,A08,1,35,2018-12-05,10:36:08,33328333,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#36,KGA_S1,A08,1,36,2018-12-05,11:28:12,33328334,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#37,KGA_S1,A08,1,37,2018-12-05,12:19:57,33328335,blank,,,,,,,,,,,,,1.00,0.00
KGA_S1#A08#1#38,KGA_S1,A08,1,38,2018-12-06,05:02:34,33328337,steenbok,1,1,1,0.30,0.00,0.70,0.00,0.00,0.00,,,,0.62,0.95
